NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
CENTRIOLE ASSEMBLY%GOBP%GO:0098534	CENTRIOLE ASSEMBLY%GOBP%GO:0098534		26	-0.5477768	-1.5835307	0.08882522	0.42261252	1.0	3080	tags=58%, list=22%, signal=74%	
REGULATION OF CENTROSOME CYCLE%GOBP%GO:0046605	REGULATION OF CENTROSOME CYCLE%GOBP%GO:0046605		50	-0.49673	-1.5831273	0.07739938	0.42146423	1.0	784	tags=12%, list=6%, signal=13%	
CENP-A CONTAINING CHROMATIN ORGANIZATION%GOBP%GO:0061641	CENP-A CONTAINING CHROMATIN ORGANIZATION%GOBP%GO:0061641		29	-0.5316435	-1.582007	0.09358289	0.42115232	1.0	2477	tags=41%, list=18%, signal=50%	
3-PHOSPHOINOSITIDE BIOSYNTHESIS%HUMANCYC%PWY-6352	3-PHOSPHOINOSITIDE BIOSYNTHESIS%HUMANCYC%PWY-6352		22	-0.5580642	-1.5778668	0.09536082	0.42467412	1.0	18	tags=5%, list=0%, signal=5%	
JNK CASCADE%GOBP%GO:0007254	JNK CASCADE%GOBP%GO:0007254		55	-0.48998442	-1.573593	0.084848486	0.42858198	1.0	156	tags=4%, list=1%, signal=4%	
THIOESTER METABOLIC PROCESS%GOBP%GO:0035383	THIOESTER METABOLIC PROCESS%GOBP%GO:0035383		64	-0.4753259	-1.5734788	0.0797546	0.42708954	1.0	697	tags=9%, list=5%, signal=10%	
REGULATION OF MICROTUBULE DEPOLYMERIZATION%GOBP%GO:0031114	REGULATION OF MICROTUBULE DEPOLYMERIZATION%GOBP%GO:0031114		23	-0.54021555	-1.5721622	0.0989011	0.42699882	1.0	3869	tags=70%, list=28%, signal=96%	
REGULATION OF REGULATED SECRETORY PATHWAY%GOBP%GO:1903305	REGULATION OF REGULATED SECRETORY PATHWAY%GOBP%GO:1903305		68	-0.47915342	-1.5714784	0.04610951	0.42615226	1.0	1944	tags=34%, list=14%, signal=39%	
MITOTIC CHROMOSOME CONDENSATION%GOBP%GO:0007076	MITOTIC CHROMOSOME CONDENSATION%GOBP%GO:0007076		25	-0.5397356	-1.5713658	0.09243698	0.42468265	1.0	4387	tags=64%, list=32%, signal=93%	
TRNA 5'-END PROCESSING%GOBP%GO:0099116	TRNA 5'-END PROCESSING%GOBP%GO:0099116		15	-0.59713113	-1.5701928	0.09020618	0.4246747	1.0	2688	tags=40%, list=19%, signal=50%	
GM-CSF%IOB%GM-CSF	GM-CSF%IOB%GM-CSF		51	-0.49042276	-1.5673144	0.0748503	0.4264477	1.0	183	tags=4%, list=1%, signal=4%	
RESPIRATORY ELECTRON TRANSPORT, ATP SYNTHESIS BY CHEMIOSMOTIC COUPLING, AND HEAT PRODUCTION BY UNCOUPLING PROTEINS.%REACTOME%R-HSA-163200.1	RESPIRATORY ELECTRON TRANSPORT, ATP SYNTHESIS BY CHEMIOSMOTIC COUPLING, AND HEAT PRODUCTION BY UNCOUPLING PROTEINS.%REACTOME%R-HSA-163200.1		110	-0.4349225	-1.5669789	0.027863776	0.42526487	1.0	2363	tags=31%, list=17%, signal=37%	
POSITIVE REGULATION OF CHOLESTEROL EFFLUX%GOBP%GO:0010875	POSITIVE REGULATION OF CHOLESTEROL EFFLUX%GOBP%GO:0010875		16	-0.58858126	-1.5658711	0.090697676	0.4251522	1.0	17	tags=6%, list=0%, signal=6%	
MITOTIC PROMETAPHASE%REACTOME%R-HSA-68877.5	MITOTIC PROMETAPHASE%REACTOME%R-HSA-68877.5		182	-0.4094414	-1.5645111	0.009063444	0.42533526	1.0	2868	tags=39%, list=21%, signal=48%	
DISRUPTION OF POSTSYNAPTIC SIGNALLING BY CNV%WIKIPATHWAYS_20210210%WP4875%HOMO SAPIENS	DISRUPTION OF POSTSYNAPTIC SIGNALLING BY CNV%WIKIPATHWAYS_20210210%WP4875%HOMO SAPIENS		21	-0.5454429	-1.564311	0.07799443	0.42398956	1.0	2257	tags=48%, list=16%, signal=57%	
PHASE 0 - RAPID DEPOLARISATION%REACTOME%R-HSA-5576892.2	PHASE 0 - RAPID DEPOLARISATION%REACTOME%R-HSA-5576892.2		26	-0.5203263	-1.5618756	0.1	0.42538923	1.0	2488	tags=50%, list=18%, signal=61%	
MITOCHONDRIAL RESPIRATORY CHAIN COMPLEX I ASSEMBLY%GOBP%GO:0032981	MITOCHONDRIAL RESPIRATORY CHAIN COMPLEX I ASSEMBLY%GOBP%GO:0032981		59	-0.47715232	-1.5585597	0.091803275	0.4281	1.0	2009	tags=34%, list=14%, signal=39%	
PID_MET_PATHWAY%MSIGDB_C2%PID_MET_PATHWAY	PID_MET_PATHWAY%MSIGDB_C2%PID_MET_PATHWAY		59	-0.47715235	-1.5572728	0.072072074	0.42820242	1.0	3	tags=2%, list=0%, signal=2%	
CENP-A CONTAINING NUCLEOSOME ASSEMBLY%GOBP%GO:0034080	CENP-A CONTAINING NUCLEOSOME ASSEMBLY%GOBP%GO:0034080		29	-0.5316435	-1.5529344	0.11699165	0.43219113	1.0	2477	tags=41%, list=18%, signal=50%	
VOLTAGE GATED POTASSIUM CHANNELS%REACTOME%R-HSA-1296072.2	VOLTAGE GATED POTASSIUM CHANNELS%REACTOME%R-HSA-1296072.2		24	-0.5329618	-1.5486081	0.08883249	0.43591234	1.0	2226	tags=42%, list=16%, signal=50%	
REGULATION OF NMDA RECEPTOR ACTIVITY%GOBP%GO:2000310	REGULATION OF NMDA RECEPTOR ACTIVITY%GOBP%GO:2000310		25	-0.5427427	-1.5480859	0.11640212	0.43492696	1.0	2284	tags=56%, list=16%, signal=67%	
HALLMARK_MYC_TARGETS_V1%MSIGDB_C2%HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1%MSIGDB_C2%HALLMARK_MYC_TARGETS_V1		141	-0.4067059	-1.546411	0.030674847	0.4356161	1.0	1534	tags=16%, list=11%, signal=18%	
ERBB SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP673%HOMO SAPIENS	ERBB SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP673%HOMO SAPIENS		69	-0.46666124	-1.5448753	0.097402595	0.4359844	1.0	3	tags=1%, list=0%, signal=1%	
GASTRIC CANCER NETWORK 1%WIKIPATHWAYS_20210210%WP2361%HOMO SAPIENS	GASTRIC CANCER NETWORK 1%WIKIPATHWAYS_20210210%WP2361%HOMO SAPIENS		17	-0.5720704	-1.54371	0.08136483	0.43594447	1.0	3103	tags=59%, list=22%, signal=76%	
RETINOBLASTOMA GENE IN CANCER%WIKIPATHWAYS_20210210%WP2446%HOMO SAPIENS	RETINOBLASTOMA GENE IN CANCER%WIKIPATHWAYS_20210210%WP2446%HOMO SAPIENS		65	-0.45391992	-1.5434251	0.05956113	0.43472221	1.0	1624	tags=25%, list=12%, signal=28%	
REGULATION OF SYNAPSE ASSEMBLY%GOBP%GO:0051963	REGULATION OF SYNAPSE ASSEMBLY%GOBP%GO:0051963		45	-0.47551045	-1.5419554	0.09497207	0.4350353	1.0	2777	tags=44%, list=20%, signal=55%	
ASSOCIATIVE LEARNING%GOBP%GO:0008306	ASSOCIATIVE LEARNING%GOBP%GO:0008306		16	-0.5732393	-1.5411325	0.08287293	0.4345259	1.0	2284	tags=44%, list=16%, signal=52%	
POSTSYNAPTIC MEMBRANE ORGANIZATION%GOBP%GO:0001941	POSTSYNAPTIC MEMBRANE ORGANIZATION%GOBP%GO:0001941		17	-0.5589673	-1.540688	0.08401084	0.43352714	1.0	547	tags=29%, list=4%, signal=31%	
GLUCOSE METABOLISM%REACTOME%R-HSA-70326.8	GLUCOSE METABOLISM%REACTOME%R-HSA-70326.8		73	-0.45134297	-1.5383874	0.05592105	0.4348829	1.0	874	tags=8%, list=6%, signal=9%	
NEGATIVE REGULATION OF CHROMOSOME ORGANIZATION%GOBP%GO:2001251	NEGATIVE REGULATION OF CHROMOSOME ORGANIZATION%GOBP%GO:2001251		103	-0.43188307	-1.5370271	0.0295858	0.4350596	1.0	1440	tags=17%, list=10%, signal=19%	
GLUTAMATE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0007215	GLUTAMATE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0007215		32	-0.5004803	-1.5366088	0.120588236	0.43404174	1.0	3141	tags=53%, list=23%, signal=68%	
CHROMOSOME MAINTENANCE%REACTOME DATABASE ID RELEASE 75%73886	CHROMOSOME MAINTENANCE%REACTOME DATABASE ID RELEASE 75%73886		101	-0.42791092	-1.5349329	0.032835823	0.43463767	1.0	3183	tags=43%, list=23%, signal=55%	
RNA 5'-END PROCESSING%GOBP%GO:0000966	RNA 5'-END PROCESSING%GOBP%GO:0000966		21	-0.5400215	-1.5337434	0.08997429	0.4346471	1.0	2688	tags=29%, list=19%, signal=35%	
PRODUCTION OF MIRNAS INVOLVED IN GENE SILENCING BY MIRNA%GOBP%GO:0035196	PRODUCTION OF MIRNAS INVOLVED IN GENE SILENCING BY MIRNA%GOBP%GO:0035196		28	-0.5250183	-1.5318279	0.12010444	0.43562612	1.0	465	tags=7%, list=3%, signal=7%	
VIRAL GENOME REPLICATION%GOBP%GO:0019079	VIRAL GENOME REPLICATION%GOBP%GO:0019079		21	-0.5429866	-1.5299592	0.13218391	0.43649203	1.0	18	tags=5%, list=0%, signal=5%	
POSITIVE REGULATION OF SYNAPSE ASSEMBLY%GOBP%GO:0051965	POSITIVE REGULATION OF SYNAPSE ASSEMBLY%GOBP%GO:0051965		25	-0.5046705	-1.5284015	0.08264463	0.43692657	1.0	2777	tags=44%, list=20%, signal=55%	
POTASSIUM CHANNELS%REACTOME%R-HSA-1296071.2	POTASSIUM CHANNELS%REACTOME%R-HSA-1296071.2		62	-0.45799914	-1.5278128	0.070336394	0.4361358	1.0	2302	tags=40%, list=17%, signal=48%	
EXTENSION OF TELOMERES%REACTOME DATABASE ID RELEASE 75%180786	EXTENSION OF TELOMERES%REACTOME DATABASE ID RELEASE 75%180786		50	-0.47099832	-1.5277139	0.09281437	0.43476203	1.0	3183	tags=46%, list=23%, signal=59%	
IL2%NETPATH%IL2	IL2%NETPATH%IL2		57	-0.454678	-1.5263152	0.08950617	0.43508527	1.0	278	tags=4%, list=2%, signal=4%	
RESOLUTION OF AP SITES VIA THE MULTIPLE-NUCLEOTIDE PATCH REPLACEMENT PATHWAY%REACTOME%R-HSA-110373.2	RESOLUTION OF AP SITES VIA THE MULTIPLE-NUCLEOTIDE PATCH REPLACEMENT PATHWAY%REACTOME%R-HSA-110373.2		25	-0.5329052	-1.5261706	0.094986804	0.43379584	1.0	4210	tags=64%, list=30%, signal=92%	
REGULATION OF HISTONE ACETYLATION%GOBP%GO:0035065	REGULATION OF HISTONE ACETYLATION%GOBP%GO:0035065		39	-0.48293728	-1.5252718	0.11444142	0.43355376	1.0	319	tags=5%, list=2%, signal=5%	
PROTEIN LOCALIZATION TO SYNAPSE%GOBP%GO:0035418	PROTEIN LOCALIZATION TO SYNAPSE%GOBP%GO:0035418		28	-0.49930868	-1.5234263	0.09020618	0.43435514	1.0	2199	tags=46%, list=16%, signal=55%	
RESPIRATORY ELECTRON TRANSPORT%REACTOME%R-HSA-611105.3	RESPIRATORY ELECTRON TRANSPORT%REACTOME%R-HSA-611105.3		90	-0.44079578	-1.5234191	0.04519774	0.43290082	1.0	2163	tags=30%, list=16%, signal=35%	
REGULATION OF CELL MORPHOGENESIS INVOLVED IN DIFFERENTIATION%GOBP%GO:0010769	REGULATION OF CELL MORPHOGENESIS INVOLVED IN DIFFERENTIATION%GOBP%GO:0010769		197	-0.3797137	-1.5194559	0.033033032	0.4364259	1.0	2926	tags=33%, list=21%, signal=41%	
REGULATION OF SYNAPTIC TRANSMISSION, GLUTAMATERGIC%GOBP%GO:0051966	REGULATION OF SYNAPTIC TRANSMISSION, GLUTAMATERGIC%GOBP%GO:0051966		39	-0.5003625	-1.5173252	0.125	0.43749875	1.0	2330	tags=41%, list=17%, signal=49%	
CALCIUM ION IMPORT%GOBP%GO:0070509	CALCIUM ION IMPORT%GOBP%GO:0070509		31	-0.48154598	-1.5156026	0.1	0.43830988	1.0	1353	tags=32%, list=10%, signal=36%	
SYNTHESIS OF PIPS AT THE GOLGI MEMBRANE%REACTOME%R-HSA-1660514.2	SYNTHESIS OF PIPS AT THE GOLGI MEMBRANE%REACTOME%R-HSA-1660514.2		15	-0.58185303	-1.5154889	0.098958336	0.43697742	1.0	18	tags=7%, list=0%, signal=7%	
BASE-EXCISION REPAIR%GOBP%GO:0006284	BASE-EXCISION REPAIR%GOBP%GO:0006284		54	-0.46966326	-1.5143367	0.09580839	0.43702617	1.0	3183	tags=48%, list=23%, signal=62%	
DETECTION OF STIMULUS INVOLVED IN SENSORY PERCEPTION%GOBP%GO:0050906	DETECTION OF STIMULUS INVOLVED IN SENSORY PERCEPTION%GOBP%GO:0050906		22	-0.55605954	-1.5135899	0.10617284	0.43648648	1.0	2490	tags=41%, list=18%, signal=50%	
SYNAPTIC ADHESION-LIKE MOLECULES%REACTOME DATABASE ID RELEASE 75%8849932	SYNAPTIC ADHESION-LIKE MOLECULES%REACTOME DATABASE ID RELEASE 75%8849932		18	-0.5540671	-1.5129958	0.10614525	0.43583	1.0	2908	tags=56%, list=21%, signal=70%	
LONG-TERM POTENTIATION%REACTOME%R-HSA-9620244.2	LONG-TERM POTENTIATION%REACTOME%R-HSA-9620244.2		19	-0.5681501	-1.5121217	0.11859838	0.4353595	1.0	2013	tags=42%, list=14%, signal=49%	
POSITIVE REGULATION OF MITOCHONDRIAL MEMBRANE PERMEABILITY INVOLVED IN APOPTOTIC PROCESS%GOBP%GO:1902110	POSITIVE REGULATION OF MITOCHONDRIAL MEMBRANE PERMEABILITY INVOLVED IN APOPTOTIC PROCESS%GOBP%GO:1902110		15	-0.5644109	-1.5113207	0.0964467	0.43489417	1.0	1447	tags=20%, list=10%, signal=22%	
ANION TRANSMEMBRANE TRANSPORT%GOBP%GO:0098656	ANION TRANSMEMBRANE TRANSPORT%GOBP%GO:0098656		121	-0.4072056	-1.5101933	0.042071197	0.43494323	1.0	1819	tags=15%, list=13%, signal=17%	
CORTOCOTROPIN RELEASING FACTOR RECEPTOR SIGNALING PATHWAY%PANTHER PATHWAY%P04380	CORTOCOTROPIN RELEASING FACTOR RECEPTOR SIGNALING PATHWAY%PANTHER PATHWAY%P04380		24	-0.5165386	-1.5090762	0.10227273	0.4349605	1.0	1653	tags=25%, list=12%, signal=28%	
CENTRIOLE REPLICATION%GOBP%GO:0007099	CENTRIOLE REPLICATION%GOBP%GO:0007099		21	-0.5262403	-1.5085226	0.09917355	0.4342083	1.0	3392	tags=62%, list=24%, signal=82%	
NCRNA 5'-END PROCESSING%GOBP%GO:0034471	NCRNA 5'-END PROCESSING%GOBP%GO:0034471		20	-0.5439374	-1.5078285	0.08759124	0.43363205	1.0	2688	tags=30%, list=19%, signal=37%	
REGULATION OF TRANSCRIPTION INITIATION FROM RNA POLYMERASE II PROMOTER%GOBP%GO:0060260	REGULATION OF TRANSCRIPTION INITIATION FROM RNA POLYMERASE II PROMOTER%GOBP%GO:0060260		64	-0.46242014	-1.5076696	0.09202454	0.4324098	1.0	744	tags=8%, list=5%, signal=8%	
POSITIVE REGULATION OF SYNAPTIC TRANSMISSION, GLUTAMATERGIC%GOBP%GO:0051968	POSITIVE REGULATION OF SYNAPTIC TRANSMISSION, GLUTAMATERGIC%GOBP%GO:0051968		17	-0.5611245	-1.5055844	0.1056701	0.4334795	1.0	1245	tags=41%, list=9%, signal=45%	
RESOLUTION OF ABASIC SITES (AP SITES)%REACTOME%R-HSA-73933.2	RESOLUTION OF ABASIC SITES (AP SITES)%REACTOME%R-HSA-73933.2		36	-0.48887154	-1.5049206	0.10638298	0.43293405	1.0	2897	tags=44%, list=21%, signal=56%	
INTRAFLAGELLAR TRANSPORT PROTEINS BINDING TO DYNEIN%WIKIPATHWAYS_20210210%WP4532%HOMO SAPIENS	INTRAFLAGELLAR TRANSPORT PROTEINS BINDING TO DYNEIN%WIKIPATHWAYS_20210210%WP4532%HOMO SAPIENS		17	-0.5541751	-1.5048871	0.0971867	0.43159655	1.0	2318	tags=35%, list=17%, signal=42%	
STRESS-ACTIVATED MAPK CASCADE%GOBP%GO:0051403	STRESS-ACTIVATED MAPK CASCADE%GOBP%GO:0051403		75	-0.42963532	-1.5035998	0.074324325	0.43178785	1.0	223	tags=4%, list=2%, signal=4%	
CELLULAR RESPIRATION%GOBP%GO:0045333	CELLULAR RESPIRATION%GOBP%GO:0045333		116	-0.40823653	-1.5027721	0.045161292	0.43146986	1.0	2163	tags=28%, list=16%, signal=33%	
FATTY ACID DERIVATIVE BIOSYNTHETIC PROCESS%GOBP%GO:1901570	FATTY ACID DERIVATIVE BIOSYNTHETIC PROCESS%GOBP%GO:1901570		56	-0.45536956	-1.4996144	0.08708709	0.43407795	1.0	602	tags=7%, list=4%, signal=7%	
DEOXYRIBONUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0009262	DEOXYRIBONUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0009262		27	-0.5023511	-1.4993597	0.10081744	0.43304935	1.0	2151	tags=41%, list=15%, signal=48%	
MITOCHONDRIAL COMPLEX I ASSEMBLY MODEL OXPHOS SYSTEM%WIKIPATHWAYS_20210210%WP4324%HOMO SAPIENS	MITOCHONDRIAL COMPLEX I ASSEMBLY MODEL OXPHOS SYSTEM%WIKIPATHWAYS_20210210%WP4324%HOMO SAPIENS		45	-0.49094522	-1.4967008	0.11515152	0.43497112	1.0	1928	tags=33%, list=14%, signal=39%	
PRODUCTION OF SMALL RNA INVOLVED IN GENE SILENCING BY RNA%GOBP%GO:0070918	PRODUCTION OF SMALL RNA INVOLVED IN GENE SILENCING BY RNA%GOBP%GO:0070918		31	-0.48945132	-1.4953582	0.11173184	0.43511066	1.0	465	tags=6%, list=3%, signal=7%	
AMPLIFICATION OF SIGNAL FROM UNATTACHED KINETOCHORES VIA A MAD2 INHIBITORY SIGNAL%REACTOME%R-HSA-141444.2	AMPLIFICATION OF SIGNAL FROM UNATTACHED KINETOCHORES VIA A MAD2 INHIBITORY SIGNAL%REACTOME%R-HSA-141444.2		91	-0.42611048	-1.4948663	0.047477745	0.43432337	1.0	2830	tags=42%, list=20%, signal=52%	
IL3%NETPATH%IL3	IL3%NETPATH%IL3		58	-0.46009243	-1.4947566	0.09667674	0.4331052	1.0	932	tags=10%, list=7%, signal=11%	
MUSCARINIC ACETYLCHOLINE RECEPTOR 2 AND 4 SIGNALING PATHWAY%PANTHER PATHWAY%P00043	MUSCARINIC ACETYLCHOLINE RECEPTOR 2 AND 4 SIGNALING PATHWAY%PANTHER PATHWAY%P00043		46	-0.45638663	-1.4945432	0.12426036	0.43205267	1.0	1944	tags=30%, list=14%, signal=35%	
MITOCHONDRIAL TRANSLATION ELONGATION%REACTOME%R-HSA-5389840.1	MITOCHONDRIAL TRANSLATION ELONGATION%REACTOME%R-HSA-5389840.1		86	-0.42236596	-1.4941418	0.084415585	0.43120965	1.0	3202	tags=29%, list=23%, signal=38%	
DOPAMINE METABOLIC PROCESS%GOBP%GO:0042417	DOPAMINE METABOLIC PROCESS%GOBP%GO:0042417		15	-0.55572	-1.4934615	0.08648649	0.4306966	1.0	29	tags=7%, list=0%, signal=7%	
REGULATION OF DENDRITIC SPINE MORPHOGENESIS%GOBP%GO:0061001	REGULATION OF DENDRITIC SPINE MORPHOGENESIS%GOBP%GO:0061001		28	-0.49262467	-1.4896322	0.10644258	0.4337705	1.0	1816	tags=36%, list=13%, signal=41%	
BASE-EXCISION REPAIR, AP SITE FORMATION%REACTOME%R-HSA-73929.2	BASE-EXCISION REPAIR, AP SITE FORMATION%REACTOME%R-HSA-73929.2		24	-0.50968415	-1.4875294	0.10149254	0.434933	1.0	2308	tags=46%, list=17%, signal=55%	
POSITIVE REGULATION OF REGULATED SECRETORY PATHWAY%GOBP%GO:1903307	POSITIVE REGULATION OF REGULATED SECRETORY PATHWAY%GOBP%GO:1903307		23	-0.5145737	-1.4848942	0.1092437	0.43685693	1.0	1943	tags=35%, list=14%, signal=40%	
CYTOCHROME COMPLEX ASSEMBLY%GOBP%GO:0017004	CYTOCHROME COMPLEX ASSEMBLY%GOBP%GO:0017004		31	-0.47936168	-1.4839077	0.12173913	0.4366621	1.0	1628	tags=29%, list=12%, signal=33%	
DNA-DEPENDENT DNA REPLICATION%GOBP%GO:0006261	DNA-DEPENDENT DNA REPLICATION%GOBP%GO:0006261		178	-0.3793842	-1.4832809	0.028248588	0.4362157	1.0	3233	tags=34%, list=23%, signal=44%	
CELLULAR PROTEIN COMPLEX DISASSEMBLY%GOBP%GO:0043624	CELLULAR PROTEIN COMPLEX DISASSEMBLY%GOBP%GO:0043624		129	-0.39807495	-1.4821376	0.035369776	0.43631718	1.0	3202	tags=30%, list=23%, signal=39%	
ORGANELLE LOCALIZATION BY MEMBRANE TETHERING%GOBP%GO:0140056	ORGANELLE LOCALIZATION BY MEMBRANE TETHERING%GOBP%GO:0140056		152	-0.3912673	-1.4813939	0.048076924	0.4359283	1.0	2592	tags=34%, list=19%, signal=42%	
TRANSMISSION OF NERVE IMPULSE%GOBP%GO:0019226	TRANSMISSION OF NERVE IMPULSE%GOBP%GO:0019226		24	-0.5196746	-1.4813627	0.1142132	0.43466038	1.0	2488	tags=46%, list=18%, signal=56%	
POSITIVE REGULATION OF CELL MORPHOGENESIS INVOLVED IN DIFFERENTIATION%GOBP%GO:0010770	POSITIVE REGULATION OF CELL MORPHOGENESIS INVOLVED IN DIFFERENTIATION%GOBP%GO:0010770		93	-0.4200957	-1.4797504	0.055384614	0.43533304	1.0	1013	tags=12%, list=7%, signal=13%	
MITOCHONDRIAL TRANSLATION INITIATION%REACTOME%R-HSA-5368286.1	MITOCHONDRIAL TRANSLATION INITIATION%REACTOME%R-HSA-5368286.1		86	-0.41899094	-1.4792168	0.07476635	0.4346874	1.0	3202	tags=28%, list=23%, signal=36%	
MITOCHONDRIAL TRANSLATIONAL ELONGATION%GOBP%GO:0070125	MITOCHONDRIAL TRANSLATIONAL ELONGATION%GOBP%GO:0070125		87	-0.4149606	-1.4761648	0.0754717	0.43725196	1.0	3202	tags=29%, list=23%, signal=37%	
AMPLIFICATION OF SIGNAL FROM THE KINETOCHORES%REACTOME DATABASE ID RELEASE 75%141424	AMPLIFICATION OF SIGNAL FROM THE KINETOCHORES%REACTOME DATABASE ID RELEASE 75%141424		91	-0.42611048	-1.4757028	0.07761194	0.4365247	1.0	2830	tags=42%, list=20%, signal=52%	
DNA CONFORMATION CHANGE%GOBP%GO:0071103	DNA CONFORMATION CHANGE%GOBP%GO:0071103		181	-0.38166952	-1.4747674	0.032467533	0.43643042	1.0	2477	tags=26%, list=18%, signal=31%	
CLASS I PEROXISOMAL MEMBRANE PROTEIN IMPORT%REACTOME%R-HSA-9603798.2	CLASS I PEROXISOMAL MEMBRANE PROTEIN IMPORT%REACTOME%R-HSA-9603798.2		18	-0.53938	-1.473399	0.089918256	0.43691865	1.0	1179	tags=22%, list=8%, signal=24%	
POSITIVE REGULATION OF CELL-SUBSTRATE ADHESION%GOBP%GO:0010811	POSITIVE REGULATION OF CELL-SUBSTRATE ADHESION%GOBP%GO:0010811		65	-0.4515079	-1.4725643	0.09876543	0.4366326	1.0	3	tags=2%, list=0%, signal=2%	
PROCESSIVE SYNTHESIS ON THE LAGGING STRAND%REACTOME%R-HSA-69183.2	PROCESSIVE SYNTHESIS ON THE LAGGING STRAND%REACTOME%R-HSA-69183.2		15	-0.57702726	-1.4723169	0.10473815	0.43565556	1.0	3975	tags=73%, list=29%, signal=103%	
G1 TO S CELL CYCLE CONTROL%WIKIPATHWAYS_20210210%WP45%HOMO SAPIENS	G1 TO S CELL CYCLE CONTROL%WIKIPATHWAYS_20210210%WP45%HOMO SAPIENS		43	-0.46975794	-1.4712832	0.13213213	0.4356211	1.0	1323	tags=33%, list=10%, signal=36%	
POSITIVE REGULATION OF RHO PROTEIN SIGNAL TRANSDUCTION%GOBP%GO:0035025	POSITIVE REGULATION OF RHO PROTEIN SIGNAL TRANSDUCTION%GOBP%GO:0035025		19	-0.53504586	-1.4709227	0.117486335	0.43475243	1.0	16	tags=5%, list=0%, signal=5%	
REGULATION OF DNA-TEMPLATED TRANSCRIPTION, INITIATION%GOBP%GO:2000142	REGULATION OF DNA-TEMPLATED TRANSCRIPTION, INITIATION%GOBP%GO:2000142		69	-0.43296415	-1.4695956	0.10429448	0.43518028	1.0	744	tags=7%, list=5%, signal=8%	
NEGATIVE REGULATION OF AXON EXTENSION%GOBP%GO:0030517	NEGATIVE REGULATION OF AXON EXTENSION%GOBP%GO:0030517		27	-0.49619362	-1.4651513	0.11781609	0.43943006	1.0	868	tags=11%, list=6%, signal=12%	
DSRNA PROCESSING%GOBP%GO:0031050	DSRNA PROCESSING%GOBP%GO:0031050		31	-0.48945132	-1.4650108	0.13611111	0.4383168	1.0	465	tags=6%, list=3%, signal=7%	
REGULATION OF MICROTUBULE-BASED MOVEMENT%GOBP%GO:0060632	REGULATION OF MICROTUBULE-BASED MOVEMENT%GOBP%GO:0060632		23	-0.51346916	-1.4592117	0.09972299	0.44407243	1.0	3031	tags=43%, list=22%, signal=55%	
REGULATION OF CHROMATIN SILENCING%GOBP%GO:0031935	REGULATION OF CHROMATIN SILENCING%GOBP%GO:0031935		26	-0.49680206	-1.4587642	0.12169312	0.44329846	1.0	339	tags=15%, list=2%, signal=16%	
HSP90 CHAPERONE CYCLE FOR SHRS%REACTOME%R-HSA-3371497.4	HSP90 CHAPERONE CYCLE FOR SHRS%REACTOME%R-HSA-3371497.4		35	-0.48230687	-1.458731	0.13858695	0.442077	1.0	824	tags=29%, list=6%, signal=30%	
MEMBRANE DEPOLARIZATION%GOBP%GO:0051899	MEMBRANE DEPOLARIZATION%GOBP%GO:0051899		37	-0.454611	-1.4586183	0.12680115	0.44095898	1.0	2986	tags=51%, list=21%, signal=65%	
UNTITLED%PANTHER PATHWAY%P05916	UNTITLED%PANTHER PATHWAY%P05916		27	-0.48714408	-1.4571118	0.109947644	0.4416238	1.0	1653	tags=26%, list=12%, signal=29%	
REGULATION OF NEUROTRANSMITTER LEVELS%GOBP%GO:0001505	REGULATION OF NEUROTRANSMITTER LEVELS%GOBP%GO:0001505		180	-0.37792706	-1.4568971	0.024137931	0.44063625	1.0	2002	tags=23%, list=14%, signal=26%	
SIGNALING EVENTS MEDIATED BY HEPATOCYTE GROWTH FACTOR RECEPTOR (C-MET)%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY HEPATOCYTE GROWTH FACTOR RECEPTOR (C-MET)	SIGNALING EVENTS MEDIATED BY HEPATOCYTE GROWTH FACTOR RECEPTOR (C-MET)%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY HEPATOCYTE GROWTH FACTOR RECEPTOR (C-MET)		78	-0.4333174	-1.4567642	0.10031348	0.43954378	1.0	1026	tags=10%, list=7%, signal=11%	
BETA3 ADRENERGIC RECEPTOR SIGNALING PATHWAY%PANTHER PATHWAY%P04379	BETA3 ADRENERGIC RECEPTOR SIGNALING PATHWAY%PANTHER PATHWAY%P04379		24	-0.5015819	-1.4557197	0.113259666	0.43967447	1.0	1653	tags=25%, list=12%, signal=28%	
TAIL-ANCHORED MEMBRANE PROTEIN INSERTION INTO ER MEMBRANE%GOBP%GO:0071816	TAIL-ANCHORED MEMBRANE PROTEIN INSERTION INTO ER MEMBRANE%GOBP%GO:0071816		17	-0.52758914	-1.4545454	0.103174604	0.43980697	1.0	2434	tags=35%, list=17%, signal=43%	
