NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
CELLULAR RESPONSE TO OXIDATIVE STRESS%GOBP%GO:0034599	CELLULAR RESPONSE TO OXIDATIVE STRESS%GOBP%GO:0034599		151	0.43452188	1.6782037	0.0	0.0337261	1.0	3113	tags=39%, list=22%, signal=50%	
IRE1ALPHA ACTIVATES CHAPERONES%REACTOME%R-HSA-381070.1	IRE1ALPHA ACTIVATES CHAPERONES%REACTOME%R-HSA-381070.1		49	0.51110667	1.6779417	0.0076219514	0.0337558	1.0	2342	tags=53%, list=17%, signal=64%	
HALLMARK_TGF_BETA_SIGNALING%MSIGDB_C2%HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING%MSIGDB_C2%HALLMARK_TGF_BETA_SIGNALING		40	0.53523415	1.6777034	0.0015360983	0.03380303	1.0	3418	tags=55%, list=25%, signal=73%	
HEMOSTASIS%GOBP%GO:0007599	HEMOSTASIS%GOBP%GO:0007599		169	0.42881873	1.67684	0.0	0.03407386	1.0	2761	tags=33%, list=20%, signal=40%	
CARDIAC EPITHELIAL TO MESENCHYMAL TRANSITION%GOBP%GO:0060317	CARDIAC EPITHELIAL TO MESENCHYMAL TRANSITION%GOBP%GO:0060317		20	0.6213136	1.6766821	0.0093896715	0.034089454	1.0	3031	tags=60%, list=22%, signal=77%	
COLLAGEN CATABOLIC PROCESS%GOBP%GO:0030574	COLLAGEN CATABOLIC PROCESS%GOBP%GO:0030574		20	0.6017253	1.6765683	0.0082236845	0.034060642	1.0	3495	tags=70%, list=25%, signal=93%	
POSITIVE REGULATION OF CELL KILLING%GOBP%GO:0031343	POSITIVE REGULATION OF CELL KILLING%GOBP%GO:0031343		20	0.6155061	1.6764483	0.0076923077	0.03404359	1.0	1769	tags=25%, list=13%, signal=29%	
ACTIN-MYOSIN FILAMENT SLIDING%GOBP%GO:0033275	ACTIN-MYOSIN FILAMENT SLIDING%GOBP%GO:0033275		23	0.61074936	1.6761248	0.0016155089	0.034108575	1.0	2668	tags=39%, list=19%, signal=48%	
PID_AVB3_OPN_PATHWAY%MSIGDB_C2%PID_AVB3_OPN_PATHWAY	PID_AVB3_OPN_PATHWAY%MSIGDB_C2%PID_AVB3_OPN_PATHWAY		23	0.59802514	1.6754133	0.014040561	0.03430399	1.0	3542	tags=57%, list=25%, signal=76%	
SENESCENCE AND AUTOPHAGY IN CANCER%WIKIPATHWAYS_20210210%WP615%HOMO SAPIENS	SENESCENCE AND AUTOPHAGY IN CANCER%WIKIPATHWAYS_20210210%WP615%HOMO SAPIENS		68	0.48806968	1.6740426	0.0015243902	0.034780882	1.0	1520	tags=29%, list=11%, signal=33%	
REGULATION OF OSTEOBLAST PROLIFERATION%GOBP%GO:0033688	REGULATION OF OSTEOBLAST PROLIFERATION%GOBP%GO:0033688		15	0.6534375	1.6737418	0.0112	0.034816038	1.0	2362	tags=60%, list=17%, signal=72%	
BLOOD VESSEL ENDOTHELIAL CELL MIGRATION%GOBP%GO:0043534	BLOOD VESSEL ENDOTHELIAL CELL MIGRATION%GOBP%GO:0043534		18	0.6243653	1.6725565	0.008291874	0.035245936	1.0	2998	tags=39%, list=22%, signal=50%	
REGULATION OF PROTEIN ACTIVATION CASCADE%GOBP%GO:2000257	REGULATION OF PROTEIN ACTIVATION CASCADE%GOBP%GO:2000257		23	0.5841206	1.6719134	0.0096	0.03541878	1.0	2916	tags=52%, list=21%, signal=66%	
HEART DEVELOPMENT%WIKIPATHWAYS_20210210%WP1591%HOMO SAPIENS	HEART DEVELOPMENT%WIKIPATHWAYS_20210210%WP1591%HOMO SAPIENS		26	0.5851531	1.6715823	0.004680187	0.03548655	1.0	2734	tags=38%, list=20%, signal=48%	
VEGF SIGNALING PATHWAY%PANTHER PATHWAY%P00056	VEGF SIGNALING PATHWAY%PANTHER PATHWAY%P00056		62	0.4881625	1.6710062	0.004379562	0.03567005	1.0	3511	tags=40%, list=25%, signal=54%	
CELLULAR RESPONSE TO UNFOLDED PROTEIN%GOBP%GO:0034620	CELLULAR RESPONSE TO UNFOLDED PROTEIN%GOBP%GO:0034620		110	0.45364922	1.6705348	0.0	0.035763897	1.0	3188	tags=49%, list=23%, signal=63%	
RESPONSE TO CADMIUM ION%GOBP%GO:0046686	RESPONSE TO CADMIUM ION%GOBP%GO:0046686		17	0.63731533	1.6701198	0.011570248	0.03588948	1.0	886	tags=29%, list=6%, signal=31%	
REGULATORY CIRCUITS OF THE STAT3 SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP4538%HOMO SAPIENS	REGULATORY CIRCUITS OF THE STAT3 SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP4538%HOMO SAPIENS		46	0.51190627	1.6689726	0.005891016	0.036267463	1.0	2431	tags=33%, list=17%, signal=39%	
SIGNAL TRANSDUCTION THROUGH IL1R%WIKIPATHWAYS_20210210%WP4496%HOMO SAPIENS	SIGNAL TRANSDUCTION THROUGH IL1R%WIKIPATHWAYS_20210210%WP4496%HOMO SAPIENS		18	0.629938	1.6686933	0.01710731	0.036305107	1.0	3860	tags=61%, list=28%, signal=84%	
REGULATION OF MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051147	REGULATION OF MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051147		89	0.45341107	1.6685497	0.0	0.036297675	1.0	2761	tags=37%, list=20%, signal=46%	
MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0060537	MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0060537		117	0.4440163	1.6684436	0.0014306152	0.036263976	1.0	3908	tags=42%, list=28%, signal=58%	
REGULATION OF LIPID BIOSYNTHETIC PROCESS%GOBP%GO:0046890	REGULATION OF LIPID BIOSYNTHETIC PROCESS%GOBP%GO:0046890		102	0.45593858	1.6681589	0.002793296	0.036286466	1.0	3776	tags=45%, list=27%, signal=61%	
NEGATIVE REGULATION OF DNA BINDING%GOBP%GO:0043392	NEGATIVE REGULATION OF DNA BINDING%GOBP%GO:0043392		32	0.5561778	1.6678247	0.00152207	0.036359444	1.0	530	tags=19%, list=4%, signal=19%	
REGULATION OF LYMPHOCYTE DIFFERENTIATION%GOBP%GO:0045619	REGULATION OF LYMPHOCYTE DIFFERENTIATION%GOBP%GO:0045619		70	0.47963977	1.6670793	0.0	0.036618493	1.0	2751	tags=43%, list=20%, signal=53%	
IL1-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL1-MEDIATED SIGNALING EVENTS	IL1-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL1-MEDIATED SIGNALING EVENTS		26	0.57219887	1.6667514	0.0061443932	0.036679517	1.0	2637	tags=46%, list=19%, signal=57%	
CELLULAR RESPONSE TO HYPOXIA%GOBP%GO:0071456	CELLULAR RESPONSE TO HYPOXIA%GOBP%GO:0071456		119	0.43971008	1.6665151	0.0	0.036690142	1.0	3296	tags=40%, list=24%, signal=52%	
VITAMIN A AND CAROTENOID METABOLISM%WIKIPATHWAYS_20210210%WP716%HOMO SAPIENS	VITAMIN A AND CAROTENOID METABOLISM%WIKIPATHWAYS_20210210%WP716%HOMO SAPIENS		24	0.5744973	1.6658968	0.006289308	0.036880583	1.0	2518	tags=38%, list=18%, signal=46%	
IL-1 SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP195%HOMO SAPIENS	IL-1 SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP195%HOMO SAPIENS		37	0.53340316	1.664988	0.0046439627	0.037201423	1.0	3603	tags=51%, list=26%, signal=69%	
REGULATION OF INSULIN RECEPTOR SIGNALING PATHWAY%GOBP%GO:0046626	REGULATION OF INSULIN RECEPTOR SIGNALING PATHWAY%GOBP%GO:0046626		36	0.5313976	1.66445	0.009146341	0.03738503	1.0	1506	tags=31%, list=11%, signal=34%	
NECTIN ADHESION PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%NECTIN ADHESION PATHWAY	NECTIN ADHESION PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%NECTIN ADHESION PATHWAY		29	0.55443674	1.664433	0.0091883615	0.037326094	1.0	2454	tags=34%, list=18%, signal=42%	
HOMEOSTASIS OF NUMBER OF CELLS%GOBP%GO:0048872	HOMEOSTASIS OF NUMBER OF CELLS%GOBP%GO:0048872		66	0.48329276	1.6642926	0.0	0.03732982	1.0	1947	tags=23%, list=14%, signal=26%	
NEGATIVE REGULATION OF EPITHELIAL CELL PROLIFERATION%GOBP%GO:0050680	NEGATIVE REGULATION OF EPITHELIAL CELL PROLIFERATION%GOBP%GO:0050680		59	0.49045506	1.6636713	0.0073855245	0.03749025	1.0	2953	tags=34%, list=21%, signal=43%	
POSITIVE REGULATION OF ATPASE ACTIVITY%GOBP%GO:0032781	POSITIVE REGULATION OF ATPASE ACTIVITY%GOBP%GO:0032781		34	0.5436942	1.6621597	0.00625	0.03804609	1.0	1446	tags=32%, list=10%, signal=36%	
MUCOPOLYSACCHARIDE METABOLIC PROCESS%GOBP%GO:1903510	MUCOPOLYSACCHARIDE METABOLIC PROCESS%GOBP%GO:1903510		69	0.48022106	1.6617002	0.0045592706	0.03815497	1.0	4258	tags=52%, list=31%, signal=75%	
CELLULAR RESPONSE TO ARSENIC-CONTAINING SUBSTANCE%GOBP%GO:0071243	CELLULAR RESPONSE TO ARSENIC-CONTAINING SUBSTANCE%GOBP%GO:0071243		16	0.64269257	1.6615391	0.012718601	0.03814268	1.0	3317	tags=63%, list=24%, signal=82%	
REGULATION OF NECROTIC CELL DEATH%GOBP%GO:0010939	REGULATION OF NECROTIC CELL DEATH%GOBP%GO:0010939		21	0.5991096	1.6609124	0.014150944	0.038353432	1.0	2086	tags=38%, list=15%, signal=45%	
OLIGODENDROCYTE SPECIFICATION AND DIFFERENTIATION, LEADING TO MYELIN COMPONENTS FOR CNS%WIKIPATHWAYS_20210210%WP4304%HOMO SAPIENS	OLIGODENDROCYTE SPECIFICATION AND DIFFERENTIATION, LEADING TO MYELIN COMPONENTS FOR CNS%WIKIPATHWAYS_20210210%WP4304%HOMO SAPIENS		16	0.6426518	1.6607076	0.015797788	0.038364638	1.0	747	tags=25%, list=5%, signal=26%	
BIOCARTA_FAS_PATHWAY%MSIGDB_C2%BIOCARTA_FAS_PATHWAY	BIOCARTA_FAS_PATHWAY%MSIGDB_C2%BIOCARTA_FAS_PATHWAY		20	0.6159017	1.6606338	0.012519562	0.038339406	1.0	2499	tags=40%, list=18%, signal=49%	
SYNDECAN-1-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SYNDECAN-1-MEDIATED SIGNALING EVENTS	SYNDECAN-1-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SYNDECAN-1-MEDIATED SIGNALING EVENTS		30	0.5615525	1.660032	0.011887073	0.03849971	1.0	4098	tags=70%, list=29%, signal=99%	
PROTEIN N-LINKED GLYCOSYLATION%GOBP%GO:0006487	PROTEIN N-LINKED GLYCOSYLATION%GOBP%GO:0006487		68	0.4795396	1.6594335	0.002962963	0.03868453	1.0	3723	tags=53%, list=27%, signal=72%	
RANKL%NETPATH%RANKL	RANKL%NETPATH%RANKL		55	0.49722293	1.6587859	0.0030864198	0.03886741	1.0	3860	tags=53%, list=28%, signal=73%	
RESPONSE TO TUMOR NECROSIS FACTOR%GOBP%GO:0034612	RESPONSE TO TUMOR NECROSIS FACTOR%GOBP%GO:0034612		134	0.4357363	1.6585784	0.0	0.038884964	1.0	2994	tags=31%, list=22%, signal=40%	
HOMOTYPIC CELL-CELL ADHESION%GOBP%GO:0034109	HOMOTYPIC CELL-CELL ADHESION%GOBP%GO:0034109		37	0.5351723	1.6580383	0.009090909	0.039041497	1.0	1148	tags=32%, list=8%, signal=35%	
REGULATION OF MONONUCLEAR CELL MIGRATION%GOBP%GO:0071675	REGULATION OF MONONUCLEAR CELL MIGRATION%GOBP%GO:0071675		26	0.58122426	1.6578768	0.007541478	0.039066218	1.0	4596	tags=62%, list=33%, signal=92%	
NICOTINAMIDE NUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:0019359	NICOTINAMIDE NUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:0019359		43	0.5098868	1.6578037	0.0077160494	0.039031178	1.0	2917	tags=40%, list=21%, signal=50%	
REGULATION OF ENDOPLASMIC RETICULUM UNFOLDED PROTEIN RESPONSE%GOBP%GO:1900101	REGULATION OF ENDOPLASMIC RETICULUM UNFOLDED PROTEIN RESPONSE%GOBP%GO:1900101		26	0.5737077	1.6577507	0.0063492064	0.03898733	1.0	2712	tags=46%, list=19%, signal=57%	
POSITIVE REGULATION OF NITRIC OXIDE METABOLIC PROCESS%GOBP%GO:1904407	POSITIVE REGULATION OF NITRIC OXIDE METABOLIC PROCESS%GOBP%GO:1904407		18	0.61923945	1.6572263	0.014492754	0.03915506	1.0	2641	tags=50%, list=19%, signal=62%	
POSITIVE REGULATION OF FAT CELL DIFFERENTIATION%GOBP%GO:0045600	POSITIVE REGULATION OF FAT CELL DIFFERENTIATION%GOBP%GO:0045600		43	0.51630616	1.6568568	0.003003003	0.039251033	1.0	2960	tags=42%, list=21%, signal=53%	
PLATELET AGGREGATION%GOBP%GO:0070527	PLATELET AGGREGATION%GOBP%GO:0070527		27	0.5689864	1.6555922	0.0046439627	0.039744843	1.0	3921	tags=59%, list=28%, signal=82%	
REGULATION OF BICELLULAR TIGHT JUNCTION ASSEMBLY%GOBP%GO:2000810	REGULATION OF BICELLULAR TIGHT JUNCTION ASSEMBLY%GOBP%GO:2000810		17	0.63676625	1.6555002	0.008156607	0.03971797	1.0	1575	tags=59%, list=11%, signal=66%	
RHO GTPASE CYCLE%REACTOME%R-HSA-194840.5	RHO GTPASE CYCLE%REACTOME%R-HSA-194840.5		132	0.43487418	1.6551387	0.0	0.039803647	1.0	2815	tags=35%, list=20%, signal=43%	
PROTEIN TARGETING TO MEMBRANE%GOBP%GO:0006612	PROTEIN TARGETING TO MEMBRANE%GOBP%GO:0006612		165	0.4251785	1.6548508	0.0	0.039864313	1.0	4214	tags=52%, list=30%, signal=74%	
NEGATIVE REGULATION OF PROTEIN MATURATION%GOBP%GO:1903318	NEGATIVE REGULATION OF PROTEIN MATURATION%GOBP%GO:1903318		17	0.64147997	1.6547064	0.009771987	0.039862096	1.0	2270	tags=47%, list=16%, signal=56%	
NEGATIVE REGULATION OF HEMOPOIESIS%GOBP%GO:1903707	NEGATIVE REGULATION OF HEMOPOIESIS%GOBP%GO:1903707		69	0.4708081	1.6544507	0.0044247787	0.03992376	1.0	2104	tags=30%, list=15%, signal=36%	
CLASS I PI3K SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CLASS I PI3K SIGNALING EVENTS	CLASS I PI3K SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CLASS I PI3K SIGNALING EVENTS		32	0.55843526	1.653876	0.008012821	0.04008075	1.0	2549	tags=44%, list=18%, signal=53%	
GROWTH HORMONE RECEPTOR SIGNALING%REACTOME DATABASE ID RELEASE 75%982772	GROWTH HORMONE RECEPTOR SIGNALING%REACTOME DATABASE ID RELEASE 75%982772		18	0.6312817	1.653349	0.009661836	0.040219273	1.0	1018	tags=33%, list=7%, signal=36%	
REGULATION OF BLOOD VESSEL SIZE%GOBP%GO:0050880	REGULATION OF BLOOD VESSEL SIZE%GOBP%GO:0050880		40	0.5190163	1.6528788	0.010802469	0.040348884	1.0	1345	tags=30%, list=10%, signal=33%	
POSITIVE REGULATION OF CYTOKINE-MEDIATED SIGNALING PATHWAY%GOBP%GO:0001961	POSITIVE REGULATION OF CYTOKINE-MEDIATED SIGNALING PATHWAY%GOBP%GO:0001961		23	0.5977729	1.6528077	0.008116883	0.040309053	1.0	2517	tags=52%, list=18%, signal=64%	
CHONDROITIN SULFATE METABOLIC PROCESS%GOBP%GO:0030204	CHONDROITIN SULFATE METABOLIC PROCESS%GOBP%GO:0030204		27	0.5648794	1.6526016	0.012251149	0.04035031	1.0	4185	tags=63%, list=30%, signal=90%	
COAGULATION%GOBP%GO:0050817	COAGULATION%GOBP%GO:0050817		166	0.42115754	1.652534	0.0028860029	0.040312324	1.0	2761	tags=33%, list=20%, signal=40%	
ER QUALITY CONTROL COMPARTMENT (ERQC)%REACTOME%R-HSA-901032.5	ER QUALITY CONTROL COMPARTMENT (ERQC)%REACTOME%R-HSA-901032.5		21	0.5948205	1.6520692	0.012461059	0.040427163	1.0	3462	tags=52%, list=25%, signal=70%	
PID_ANGIOPOIETIN_RECEPTOR_PATHWAY%MSIGDB_C2%PID_ANGIOPOIETIN_RECEPTOR_PATHWAY	PID_ANGIOPOIETIN_RECEPTOR_PATHWAY%MSIGDB_C2%PID_ANGIOPOIETIN_RECEPTOR_PATHWAY		30	0.5625861	1.6518973	0.004601227	0.040437985	1.0	4564	tags=67%, list=33%, signal=99%	
P38 MAPK PATHWAY%PANTHER PATHWAY%P05918	P38 MAPK PATHWAY%PANTHER PATHWAY%P05918		36	0.53408694	1.6516558	0.01104101	0.04047511	1.0	3860	tags=58%, list=28%, signal=81%	
GENOTOXICITY PATHWAY%WIKIPATHWAYS_20210210%WP4286%HOMO SAPIENS	GENOTOXICITY PATHWAY%WIKIPATHWAYS_20210210%WP4286%HOMO SAPIENS		43	0.5187774	1.6512462	0.0015082957	0.04059076	1.0	3471	tags=49%, list=25%, signal=65%	
THE OVERLAP BETWEEN SIGNAL TRANSDUCTION PATHWAYS THAT CONTRIBUTE TO A RANGE OF LMNA LAMINOPATHIES%WIKIPATHWAYS_20210210%WP4879%HOMO SAPIENS	THE OVERLAP BETWEEN SIGNAL TRANSDUCTION PATHWAYS THAT CONTRIBUTE TO A RANGE OF LMNA LAMINOPATHIES%WIKIPATHWAYS_20210210%WP4879%HOMO SAPIENS		37	0.5301884	1.6507999	0.0060790274	0.040739298	1.0	3298	tags=43%, list=24%, signal=57%	
STRIATED MUSCLE CONTRACTION%REACTOME%R-HSA-390522.1	STRIATED MUSCLE CONTRACTION%REACTOME%R-HSA-390522.1		21	0.6014146	1.6504196	0.014516129	0.04084381	1.0	3739	tags=57%, list=27%, signal=78%	
REGULATION OF BLOOD VESSEL DIAMETER%GOBP%GO:0097746	REGULATION OF BLOOD VESSEL DIAMETER%GOBP%GO:0097746		40	0.5190163	1.6497921	0.00770416	0.041066132	1.0	1345	tags=30%, list=10%, signal=33%	
INTERLEUKIN SIGNALING PATHWAY%PANTHER PATHWAY%P00036	INTERLEUKIN SIGNALING PATHWAY%PANTHER PATHWAY%P00036		59	0.48924428	1.6497543	0.0058139535	0.041017123	1.0	2983	tags=39%, list=21%, signal=49%	
THYMIC STROMAL LYMPHOPOIETIN (TSLP) SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP2203%HOMO SAPIENS	THYMIC STROMAL LYMPHOPOIETIN (TSLP) SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP2203%HOMO SAPIENS		32	0.5470759	1.6496227	0.0046875	0.04101686	1.0	2637	tags=44%, list=19%, signal=54%	
JAK-STAT CASCADE%GOBP%GO:0007259	JAK-STAT CASCADE%GOBP%GO:0007259		25	0.5687498	1.6491829	0.013473053	0.04113545	1.0	2641	tags=36%, list=19%, signal=44%	
POSITIVE REGULATION OF MYELOID CELL DIFFERENTIATION%GOBP%GO:0045639	POSITIVE REGULATION OF MYELOID CELL DIFFERENTIATION%GOBP%GO:0045639		50	0.49880633	1.6491808	0.0045454544	0.04107097	1.0	1852	tags=32%, list=13%, signal=37%	
MOLECULES ASSOCIATED WITH ELASTIC FIBRES%REACTOME DATABASE ID RELEASE 75%2129379	MOLECULES ASSOCIATED WITH ELASTIC FIBRES%REACTOME DATABASE ID RELEASE 75%2129379		26	0.56947124	1.6489364	0.009146341	0.0411257	1.0	5499	tags=85%, list=40%, signal=140%	
SIGNALING EVENTS MEDIATED BY FOCAL ADHESION KINASE%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY FOCAL ADHESION KINASE	SIGNALING EVENTS MEDIATED BY FOCAL ADHESION KINASE%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY FOCAL ADHESION KINASE		55	0.49057257	1.6488897	0.004405286	0.041082043	1.0	2885	tags=40%, list=21%, signal=50%	
REGULATION OF TUBE DIAMETER%GOBP%GO:0035296	REGULATION OF TUBE DIAMETER%GOBP%GO:0035296		40	0.5190163	1.6485871	0.003030303	0.04114362	1.0	1345	tags=30%, list=10%, signal=33%	
NEGATIVE REGULATION OF CYTOKINE PRODUCTION%GOBP%GO:0001818	NEGATIVE REGULATION OF CYTOKINE PRODUCTION%GOBP%GO:0001818		129	0.43366033	1.6474483	0.0	0.041571707	1.0	2520	tags=40%, list=18%, signal=48%	
NEGATIVE REGULATION OF VASCULATURE DEVELOPMENT%GOBP%GO:1901343	NEGATIVE REGULATION OF VASCULATURE DEVELOPMENT%GOBP%GO:1901343		82	0.464349	1.6470872	0.0029069767	0.041698992	1.0	2323	tags=32%, list=17%, signal=38%	
PID_IL12_2PATHWAY%MSIGDB_C2%PID_IL12_2PATHWAY	PID_IL12_2PATHWAY%MSIGDB_C2%PID_IL12_2PATHWAY		27	0.57100207	1.6465882	0.009287925	0.0418376	1.0	3860	tags=70%, list=28%, signal=97%	
REGULATION OF ENDOPEPTIDASE ACTIVITY%GOBP%GO:0052548	REGULATION OF ENDOPEPTIDASE ACTIVITY%GOBP%GO:0052548		189	0.41460517	1.6460704	0.0	0.041989572	1.0	2304	tags=30%, list=17%, signal=36%	
ALK1 SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ALK1 SIGNALING EVENTS	ALK1 SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ALK1 SIGNALING EVENTS		24	0.5681109	1.6456947	0.0064102565	0.042141005	1.0	3204	tags=46%, list=23%, signal=59%	
POSITIVE REGULATION OF AUTOPHAGY%GOBP%GO:0010508	POSITIVE REGULATION OF AUTOPHAGY%GOBP%GO:0010508		99	0.44951555	1.6454539	0.0015015015	0.04219149	1.0	3305	tags=40%, list=24%, signal=53%	
ENTRY INTO HOST%GOBP%GO:0044409	ENTRY INTO HOST%GOBP%GO:0044409		35	0.52941626	1.6445249	0.00736377	0.0425902	1.0	2667	tags=34%, list=19%, signal=42%	
NEGATIVE REGULATION OF INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:2001243	NEGATIVE REGULATION OF INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:2001243		71	0.4717886	1.6440924	0.00152207	0.042704664	1.0	3579	tags=46%, list=26%, signal=62%	
BLOOD COAGULATION%GOBP%GO:0007596	BLOOD COAGULATION%GOBP%GO:0007596		166	0.42115754	1.6438594	0.0014492754	0.04274913	1.0	2761	tags=33%, list=20%, signal=40%	
ENERGY RESERVE METABOLIC PROCESS%GOBP%GO:0006112	ENERGY RESERVE METABOLIC PROCESS%GOBP%GO:0006112		27	0.56202245	1.6425775	0.0076569677	0.043226693	1.0	2568	tags=41%, list=18%, signal=50%	
AUTOPHAGY OF MITOCHONDRION%GOBP%GO:0000422	AUTOPHAGY OF MITOCHONDRION%GOBP%GO:0000422		39	0.52225125	1.6405926	0.0091047045	0.04409961	1.0	2133	tags=28%, list=15%, signal=33%	
CELL AGING%GOBP%GO:0007569	CELL AGING%GOBP%GO:0007569		39	0.5248118	1.6405079	0.0030349013	0.04407779	1.0	3394	tags=49%, list=24%, signal=64%	
CELLULAR RESPONSE TO GLUCOSE STARVATION%GOBP%GO:0042149	CELLULAR RESPONSE TO GLUCOSE STARVATION%GOBP%GO:0042149		38	0.5174263	1.6401803	0.003144654	0.044172164	1.0	2329	tags=37%, list=17%, signal=44%	
CELL-MATRIX ADHESION%GOBP%GO:0007160	CELL-MATRIX ADHESION%GOBP%GO:0007160		71	0.4746516	1.6401514	0.002919708	0.04412818	1.0	3827	tags=46%, list=27%, signal=64%	
VIRAL ENTRY INTO HOST CELL%GOBP%GO:0046718	VIRAL ENTRY INTO HOST CELL%GOBP%GO:0046718		28	0.55913514	1.640038	0.00792393	0.044116106	1.0	4029	tags=54%, list=29%, signal=75%	
ERBB SIGNALING PATHWAY%GOBP%GO:0038127	ERBB SIGNALING PATHWAY%GOBP%GO:0038127		52	0.49847966	1.639222	0.00755287	0.04440109	1.0	1018	tags=19%, list=7%, signal=21%	
LXRS REGULATE GENE EXPRESSION LINKED TO CHOLESTEROL TRANSPORT AND EFFLUX%REACTOME DATABASE ID RELEASE 75%9029569	LXRS REGULATE GENE EXPRESSION LINKED TO CHOLESTEROL TRANSPORT AND EFFLUX%REACTOME DATABASE ID RELEASE 75%9029569		31	0.5604256	1.6391699	0.009404388	0.0443505	1.0	780	tags=23%, list=6%, signal=24%	
TRANSMEMBRANE RECEPTOR PROTEIN SERINE/THREONINE KINASE SIGNALING PATHWAY%GOBP%GO:0007178	TRANSMEMBRANE RECEPTOR PROTEIN SERINE/THREONINE KINASE SIGNALING PATHWAY%GOBP%GO:0007178		118	0.43345478	1.6390259	0.0	0.04435174	1.0	3217	tags=42%, list=23%, signal=54%	
PID_CD8_TCR_DOWNSTREAM_PATHWAY%MSIGDB_C2%PID_CD8_TCR_DOWNSTREAM_PATHWAY	PID_CD8_TCR_DOWNSTREAM_PATHWAY%MSIGDB_C2%PID_CD8_TCR_DOWNSTREAM_PATHWAY		28	0.5580715	1.6387042	0.015576324	0.04442311	1.0	3358	tags=46%, list=24%, signal=61%	
ADHERENS JUNCTION ASSEMBLY%GOBP%GO:0034333	ADHERENS JUNCTION ASSEMBLY%GOBP%GO:0034333		29	0.56379354	1.6384515	0.0061919503	0.044462476	1.0	2953	tags=48%, list=21%, signal=61%	
CELLULAR RESPONSE TO DECREASED OXYGEN LEVELS%GOBP%GO:0036294	CELLULAR RESPONSE TO DECREASED OXYGEN LEVELS%GOBP%GO:0036294		122	0.4374248	1.6384382	0.0014814815	0.04440198	1.0	3296	tags=40%, list=24%, signal=52%	
HIF-2-ALPHA TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%HIF-2-ALPHA TRANSCRIPTION FACTOR NETWORK	HIF-2-ALPHA TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%HIF-2-ALPHA TRANSCRIPTION FACTOR NETWORK		29	0.5631186	1.6377988	0.003215434	0.04461563	1.0	1804	tags=34%, list=13%, signal=40%	
CALCINEURIN-REGULATED NFAT-DEPENDENT TRANSCRIPTION IN LYMPHOCYTES%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CALCINEURIN-REGULATED NFAT-DEPENDENT TRANSCRIPTION IN LYMPHOCYTES	CALCINEURIN-REGULATED NFAT-DEPENDENT TRANSCRIPTION IN LYMPHOCYTES%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CALCINEURIN-REGULATED NFAT-DEPENDENT TRANSCRIPTION IN LYMPHOCYTES		22	0.58469784	1.6375182	0.01980198	0.04468143	1.0	3245	tags=59%, list=23%, signal=77%	
