NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
UROGENITAL SYSTEM DEVELOPMENT%GOBP%GO:0001655	UROGENITAL SYSTEM DEVELOPMENT%GOBP%GO:0001655		123	0.5034913	1.6331054	0.0011792453	0.036356673	1.0	1699	tags=33%, list=12%, signal=38%	
METABOLISM OF FAT-SOLUBLE VITAMINS%REACTOME%R-HSA-6806667.6	METABOLISM OF FAT-SOLUBLE VITAMINS%REACTOME%R-HSA-6806667.6		33	0.5935274	1.6329638	0.009957326	0.036357738	1.0	2226	tags=39%, list=16%, signal=47%	
REGULATION OF DNA-TEMPLATED TRANSCRIPTION IN RESPONSE TO STRESS%GOBP%GO:0043620	REGULATION OF DNA-TEMPLATED TRANSCRIPTION IN RESPONSE TO STRESS%GOBP%GO:0043620		102	0.5087778	1.632926	0.0024271845	0.03632474	1.0	3148	tags=28%, list=23%, signal=36%	
PID_GLYPICAN_1PATHWAY%MSIGDB_C2%PID_GLYPICAN_1PATHWAY	PID_GLYPICAN_1PATHWAY%MSIGDB_C2%PID_GLYPICAN_1PATHWAY		17	0.68045634	1.6326857	0.014285714	0.036395427	1.0	1619	tags=35%, list=12%, signal=40%	
RESPONSE TO STEROID HORMONE%GOBP%GO:0048545	RESPONSE TO STEROID HORMONE%GOBP%GO:0048545		69	0.5324552	1.6320812	0.0052015604	0.036591712	1.0	2269	tags=35%, list=16%, signal=41%	
THYMIC STROMAL LYMPHOPOIETIN (TSLP) SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP2203%HOMO SAPIENS	THYMIC STROMAL LYMPHOPOIETIN (TSLP) SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP2203%HOMO SAPIENS		32	0.61319673	1.6320207	0.008287293	0.036565565	1.0	2332	tags=34%, list=17%, signal=41%	
CARDIAC MUSCLE TISSUE MORPHOGENESIS%GOBP%GO:0055008	CARDIAC MUSCLE TISSUE MORPHOGENESIS%GOBP%GO:0055008		28	0.6311992	1.6314416	0.014306151	0.03675687	1.0	1461	tags=39%, list=10%, signal=44%	
PID_CD8_TCR_DOWNSTREAM_PATHWAY%MSIGDB_C2%PID_CD8_TCR_DOWNSTREAM_PATHWAY	PID_CD8_TCR_DOWNSTREAM_PATHWAY%MSIGDB_C2%PID_CD8_TCR_DOWNSTREAM_PATHWAY		28	0.6127332	1.6311386	0.0059435363	0.036837738	1.0	2502	tags=39%, list=18%, signal=48%	
LYMPHOCYTE MIGRATION%GOBP%GO:0072676	LYMPHOCYTE MIGRATION%GOBP%GO:0072676		16	0.69923735	1.6305591	0.021806853	0.03703132	1.0	2189	tags=56%, list=16%, signal=67%	
POSITIVE REGULATION OF INTERLEUKIN-6 PRODUCTION%GOBP%GO:0032755	POSITIVE REGULATION OF INTERLEUKIN-6 PRODUCTION%GOBP%GO:0032755		34	0.6044937	1.6303995	0.0098452885	0.037053972	1.0	2322	tags=38%, list=17%, signal=46%	
MEMBRANE LIPID CATABOLIC PROCESS%GOBP%GO:0046466	MEMBRANE LIPID CATABOLIC PROCESS%GOBP%GO:0046466		26	0.62611234	1.6300715	0.012875536	0.037165016	1.0	2264	tags=35%, list=16%, signal=41%	
NUCLEOTIDE-SUGAR METABOLIC PROCESS%GOBP%GO:0009225	NUCLEOTIDE-SUGAR METABOLIC PROCESS%GOBP%GO:0009225		27	0.61287004	1.6293472	0.011510791	0.037419304	1.0	3411	tags=59%, list=25%, signal=78%	
NEGATIVE REGULATION OF WOUND HEALING%GOBP%GO:0061045	NEGATIVE REGULATION OF WOUND HEALING%GOBP%GO:0061045		38	0.5952689	1.6282591	0.004166667	0.03789271	1.0	1565	tags=42%, list=11%, signal=47%	
REGULATION OF STRIATED MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051153	REGULATION OF STRIATED MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051153		47	0.571407	1.6278214	0.0026595744	0.038023148	1.0	2015	tags=40%, list=14%, signal=47%	
GLYCOSAMINOGLYCAN BIOSYNTHETIC PROCESS%GOBP%GO:0006024	GLYCOSAMINOGLYCAN BIOSYNTHETIC PROCESS%GOBP%GO:0006024		83	0.5173002	1.6275346	0.0063051702	0.0381002	1.0	3192	tags=47%, list=23%, signal=61%	
CANONICAL AND NON-CANONICAL TGF-B SIGNALING%WIKIPATHWAYS_20210210%WP3874%HOMO SAPIENS	CANONICAL AND NON-CANONICAL TGF-B SIGNALING%WIKIPATHWAYS_20210210%WP3874%HOMO SAPIENS		16	0.6873924	1.6267135	0.01724138	0.0383976	1.0	2555	tags=44%, list=18%, signal=54%	
SPHINGOSINE METABOLIC PROCESS%GOBP%GO:0006670	SPHINGOSINE METABOLIC PROCESS%GOBP%GO:0006670		18	0.6849295	1.6263577	0.004531722	0.03854643	1.0	696	tags=22%, list=5%, signal=23%	
BLOOD COAGULATION%GOBP%GO:0007596	BLOOD COAGULATION%GOBP%GO:0007596		166	0.4871233	1.6257974	0.0011337869	0.0387549	1.0	2502	tags=33%, list=18%, signal=39%	
REGULATION OF HEMATOPOIETIC PROGENITOR CELL DIFFERENTIATION%GOBP%GO:1901532	REGULATION OF HEMATOPOIETIC PROGENITOR CELL DIFFERENTIATION%GOBP%GO:1901532		72	0.5245467	1.6250914	0.001310616	0.03900158	1.0	1490	tags=14%, list=11%, signal=15%	
LXR-MEDIATED SIGNALING%REACTOME DATABASE ID RELEASE 75%9024446	LXR-MEDIATED SIGNALING%REACTOME DATABASE ID RELEASE 75%9024446		35	0.6084726	1.6249098	0.0055325036	0.039044973	1.0	2166	tags=29%, list=16%, signal=34%	
REGULATION OF EPIDERMAL CELL DIFFERENTIATION%GOBP%GO:0045604	REGULATION OF EPIDERMAL CELL DIFFERENTIATION%GOBP%GO:0045604		29	0.6081669	1.6248099	0.0042918455	0.03903271	1.0	1613	tags=34%, list=12%, signal=39%	
NEGATIVE REGULATION OF EPITHELIAL CELL PROLIFERATION%GOBP%GO:0050680	NEGATIVE REGULATION OF EPITHELIAL CELL PROLIFERATION%GOBP%GO:0050680		59	0.55686843	1.6245804	0.0039011703	0.039067462	1.0	981	tags=22%, list=7%, signal=24%	
POSITIVE REGULATION OF STRESS-ACTIVATED MAPK CASCADE%GOBP%GO:0032874	POSITIVE REGULATION OF STRESS-ACTIVATED MAPK CASCADE%GOBP%GO:0032874		101	0.5088863	1.6245482	0.0012062726	0.039022006	1.0	2213	tags=29%, list=16%, signal=34%	
ACTIVATION OF PHOSPHOLIPASE C ACTIVITY%GOBP%GO:0007202	ACTIVATION OF PHOSPHOLIPASE C ACTIVITY%GOBP%GO:0007202		16	0.70416576	1.624477	0.007541478	0.039004304	1.0	736	tags=38%, list=5%, signal=40%	
O-GLYCOSYLATION OF TSR DOMAIN-CONTAINING PROTEINS%REACTOME DATABASE ID RELEASE 75%5173214	O-GLYCOSYLATION OF TSR DOMAIN-CONTAINING PROTEINS%REACTOME DATABASE ID RELEASE 75%5173214		27	0.62083626	1.6236928	0.016393442	0.039297044	1.0	2119	tags=44%, list=15%, signal=52%	
POSITIVE REGULATION OF PRODUCTION OF MOLECULAR MEDIATOR OF IMMUNE RESPONSE%GOBP%GO:0002702	POSITIVE REGULATION OF PRODUCTION OF MOLECULAR MEDIATOR OF IMMUNE RESPONSE%GOBP%GO:0002702		55	0.55392826	1.623486	0.005141388	0.039356157	1.0	2100	tags=31%, list=15%, signal=36%	
CD28 DEPENDENT PI3K AKT SIGNALING%REACTOME DATABASE ID RELEASE 75%389357	CD28 DEPENDENT PI3K AKT SIGNALING%REACTOME DATABASE ID RELEASE 75%389357		19	0.664756	1.6213632	0.011940299	0.040235233	1.0	1815	tags=21%, list=13%, signal=24%	
SIGNALING BY TYPE 1 INSULIN-LIKE GROWTH FACTOR 1 RECEPTOR (IGF1R)%REACTOME DATABASE ID RELEASE 75%2404192	SIGNALING BY TYPE 1 INSULIN-LIKE GROWTH FACTOR 1 RECEPTOR (IGF1R)%REACTOME DATABASE ID RELEASE 75%2404192		30	0.59370744	1.620916	0.012693935	0.040405486	1.0	2928	tags=43%, list=21%, signal=55%	
REGULATION OF NUCLEAR BETA CATENIN SIGNALING AND TARGET GENE TRANSCRIPTION%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REGULATION OF NUCLEAR BETA CATENIN SIGNALING AND TARGET GENE TRANSCRIPTION	REGULATION OF NUCLEAR BETA CATENIN SIGNALING AND TARGET GENE TRANSCRIPTION%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REGULATION OF NUCLEAR BETA CATENIN SIGNALING AND TARGET GENE TRANSCRIPTION		65	0.547062	1.620654	0.0	0.04046965	1.0	2354	tags=37%, list=17%, signal=44%	
COLLAGEN CATABOLIC PROCESS%GOBP%GO:0030574	COLLAGEN CATABOLIC PROCESS%GOBP%GO:0030574		20	0.6720602	1.6205114	0.0060790274	0.040482964	1.0	2541	tags=70%, list=18%, signal=86%	
PEPTIDYL-TYROSINE PHOSPHORYLATION%GOBP%GO:0018108	PEPTIDYL-TYROSINE PHOSPHORYLATION%GOBP%GO:0018108		45	0.56765807	1.6200694	0.0121951215	0.040622212	1.0	1119	tags=27%, list=8%, signal=29%	
REGULATION OF LIPID BIOSYNTHETIC PROCESS%GOBP%GO:0046890	REGULATION OF LIPID BIOSYNTHETIC PROCESS%GOBP%GO:0046890		102	0.5079056	1.6198394	0.0	0.040692728	1.0	2871	tags=34%, list=21%, signal=43%	
RETINOID METABOLISM AND TRANSPORT%REACTOME%R-HSA-975634.2	RETINOID METABOLISM AND TRANSPORT%REACTOME%R-HSA-975634.2		30	0.6080635	1.6193798	0.013850415	0.040823136	1.0	2226	tags=43%, list=16%, signal=51%	
CRANIAL SKELETAL SYSTEM DEVELOPMENT%GOBP%GO:1904888	CRANIAL SKELETAL SYSTEM DEVELOPMENT%GOBP%GO:1904888		20	0.6613558	1.6190063	0.017432647	0.040958464	1.0	2438	tags=45%, list=18%, signal=54%	
ARTERY DEVELOPMENT%GOBP%GO:0060840	ARTERY DEVELOPMENT%GOBP%GO:0060840		36	0.6042224	1.6189356	0.008152174	0.040937092	1.0	2040	tags=47%, list=15%, signal=55%	
VEGF SIGNALING PATHWAY%PANTHER PATHWAY%P00056	VEGF SIGNALING PATHWAY%PANTHER PATHWAY%P00056		62	0.5442835	1.6185436	0.004010695	0.04107467	1.0	3228	tags=40%, list=23%, signal=52%	
XBP1(S) ACTIVATES CHAPERONE GENES%REACTOME DATABASE ID RELEASE 75%381038	XBP1(S) ACTIVATES CHAPERONE GENES%REACTOME DATABASE ID RELEASE 75%381038		47	0.56769073	1.6183875	0.003896104	0.041092485	1.0	2699	tags=51%, list=19%, signal=63%	
POSITIVE REGULATION OF TYROSINE PHOSPHORYLATION OF STAT PROTEIN%GOBP%GO:0042531	POSITIVE REGULATION OF TYROSINE PHOSPHORYLATION OF STAT PROTEIN%GOBP%GO:0042531		22	0.65830666	1.6178286	0.010494753	0.041279785	1.0	1712	tags=50%, list=12%, signal=57%	
REGULATION OF REACTIVE OXYGEN SPECIES BIOSYNTHETIC PROCESS%GOBP%GO:1903426	REGULATION OF REACTIVE OXYGEN SPECIES BIOSYNTHETIC PROCESS%GOBP%GO:1903426		45	0.57090485	1.61731	0.004016064	0.041434046	1.0	1565	tags=31%, list=11%, signal=35%	
PEPTIDE HORMONE METABOLISM%REACTOME DATABASE ID RELEASE 75%2980736	PEPTIDE HORMONE METABOLISM%REACTOME DATABASE ID RELEASE 75%2980736		50	0.56374186	1.6172204	0.0054644807	0.041432373	1.0	2346	tags=32%, list=17%, signal=38%	
SYNDECAN-2-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SYNDECAN-2-MEDIATED SIGNALING EVENTS	SYNDECAN-2-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SYNDECAN-2-MEDIATED SIGNALING EVENTS		29	0.6126078	1.6170759	0.0057971017	0.041438974	1.0	3175	tags=48%, list=23%, signal=62%	
IL6%NETPATH%IL6	IL6%NETPATH%IL6		59	0.54360306	1.6170132	0.002610966	0.041410368	1.0	2409	tags=32%, list=17%, signal=39%	
TCR SIGNALING IN NAIVE CD8+ T CELLS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%TCR SIGNALING IN NAIVE CD8+ T CELLS	TCR SIGNALING IN NAIVE CD8+ T CELLS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%TCR SIGNALING IN NAIVE CD8+ T CELLS		32	0.59741044	1.6157019	0.0071225073	0.041937407	1.0	1540	tags=22%, list=11%, signal=25%	
GRANULOCYTE CHEMOTAXIS%GOBP%GO:0071621	GRANULOCYTE CHEMOTAXIS%GOBP%GO:0071621		21	0.6673892	1.6154051	0.014619883	0.04204668	1.0	1436	tags=33%, list=10%, signal=37%	
INTERFERON ALPHA BETA SIGNALING%REACTOME DATABASE ID RELEASE 75%909733	INTERFERON ALPHA BETA SIGNALING%REACTOME DATABASE ID RELEASE 75%909733		33	0.6071673	1.6153852	0.0098452885	0.04200667	1.0	2423	tags=39%, list=17%, signal=48%	
POSITIVE REGULATION OF INTERLEUKIN-8 PRODUCTION%GOBP%GO:0032757	POSITIVE REGULATION OF INTERLEUKIN-8 PRODUCTION%GOBP%GO:0032757		30	0.6155867	1.6149012	0.010043042	0.04218833	1.0	1955	tags=33%, list=14%, signal=39%	
CAMP-MEDIATED SIGNALING%GOBP%GO:0019933	CAMP-MEDIATED SIGNALING%GOBP%GO:0019933		74	0.5248113	1.6146382	0.0050314465	0.04226084	1.0	1561	tags=32%, list=11%, signal=36%	
TISSUE MIGRATION%GOBP%GO:0090130	TISSUE MIGRATION%GOBP%GO:0090130		59	0.54351205	1.6146014	0.00635324	0.042222083	1.0	3214	tags=51%, list=23%, signal=66%	
ENDOTHELIAL CELL DIFFERENTIATION%GOBP%GO:0045446	ENDOTHELIAL CELL DIFFERENTIATION%GOBP%GO:0045446		52	0.55271703	1.6143932	0.0052700923	0.042276915	1.0	2267	tags=38%, list=16%, signal=46%	
POSITIVE REGULATION OF OSSIFICATION%GOBP%GO:0045778	POSITIVE REGULATION OF OSSIFICATION%GOBP%GO:0045778		56	0.5515436	1.6142403	0.0025906735	0.042292923	1.0	1599	tags=36%, list=11%, signal=40%	
WNT SIGNALING NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%WNT SIGNALING NETWORK	WNT SIGNALING NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%WNT SIGNALING NETWORK		26	0.6219223	1.614023	0.010309278	0.042315573	1.0	2597	tags=54%, list=19%, signal=66%	
MESODERM DEVELOPMENT%GOBP%GO:0007498	MESODERM DEVELOPMENT%GOBP%GO:0007498		29	0.6189847	1.613792	0.01746725	0.04238871	1.0	1702	tags=41%, list=12%, signal=47%	
PID_ANGIOPOIETIN_RECEPTOR_PATHWAY%MSIGDB_C2%PID_ANGIOPOIETIN_RECEPTOR_PATHWAY	PID_ANGIOPOIETIN_RECEPTOR_PATHWAY%MSIGDB_C2%PID_ANGIOPOIETIN_RECEPTOR_PATHWAY		30	0.60456717	1.6136844	0.014326648	0.042380657	1.0	1933	tags=30%, list=14%, signal=35%	
REGULATION OF NIK/NF-KAPPAB SIGNALING%GOBP%GO:1901222	REGULATION OF NIK/NF-KAPPAB SIGNALING%GOBP%GO:1901222		59	0.5432596	1.6134177	0.006535948	0.042459078	1.0	4072	tags=61%, list=29%, signal=86%	
SUBSTRATE ADHESION-DEPENDENT CELL SPREADING%GOBP%GO:0034446	SUBSTRATE ADHESION-DEPENDENT CELL SPREADING%GOBP%GO:0034446		41	0.58645296	1.6132792	0.012534819	0.04247472	1.0	2547	tags=49%, list=18%, signal=60%	
NEGATIVE REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION%GOBP%GO:0010719	NEGATIVE REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION%GOBP%GO:0010719		26	0.62112606	1.6132315	0.013043478	0.042440057	1.0	1439	tags=35%, list=10%, signal=39%	
GRANULOCYTE MIGRATION%GOBP%GO:0097530	GRANULOCYTE MIGRATION%GOBP%GO:0097530		23	0.63307726	1.6129498	0.013313609	0.04254583	1.0	1436	tags=30%, list=10%, signal=34%	
CELLULAR RESPONSE TO OXIDATIVE STRESS%GOBP%GO:0034599	CELLULAR RESPONSE TO OXIDATIVE STRESS%GOBP%GO:0034599		151	0.48288265	1.612821	0.0011415525	0.042552147	1.0	3770	tags=43%, list=27%, signal=58%	
PLATELET AGGREGATION%GOBP%GO:0070527	PLATELET AGGREGATION%GOBP%GO:0070527		27	0.61913526	1.6127324	0.013493253	0.0425426	1.0	3107	tags=48%, list=22%, signal=62%	
MODULATION BY VIRUS OF HOST PROCESS%GOBP%GO:0019054	MODULATION BY VIRUS OF HOST PROCESS%GOBP%GO:0019054		19	0.6712718	1.6119893	0.008928572	0.042855304	1.0	409	tags=16%, list=3%, signal=16%	
PID_AJDISS_2PATHWAY%MSIGDB_C2%PID_AJDISS_2PATHWAY	PID_AJDISS_2PATHWAY%MSIGDB_C2%PID_AJDISS_2PATHWAY		33	0.5882653	1.6114287	0.016949153	0.043057248	1.0	1464	tags=18%, list=11%, signal=20%	
REGULATION OF SYMBIOSIS, ENCOMPASSING MUTUALISM THROUGH PARASITISM%GOBP%GO:0043903	REGULATION OF SYMBIOSIS, ENCOMPASSING MUTUALISM THROUGH PARASITISM%GOBP%GO:0043903		171	0.47836658	1.6113037	0.0	0.043047126	1.0	1779	tags=20%, list=13%, signal=23%	
DISEASES ASSOCIATED WITH O-GLYCOSYLATION OF PROTEINS%REACTOME DATABASE ID RELEASE 75%3906995	DISEASES ASSOCIATED WITH O-GLYCOSYLATION OF PROTEINS%REACTOME DATABASE ID RELEASE 75%3906995		42	0.5711118	1.6108857	0.008356546	0.043208487	1.0	1803	tags=33%, list=13%, signal=38%	
APOPTOTIC CLEAVAGE OF CELLULAR PROTEINS%REACTOME%R-HSA-111465.3	APOPTOTIC CLEAVAGE OF CELLULAR PROTEINS%REACTOME%R-HSA-111465.3		31	0.60683554	1.6105074	0.015804598	0.043334525	1.0	1614	tags=39%, list=12%, signal=44%	
NUCLEAR-TRANSCRIBED MRNA CATABOLIC PROCESS, NONSENSE-MEDIATED DECAY%GOBP%GO:0000184	NUCLEAR-TRANSCRIBED MRNA CATABOLIC PROCESS, NONSENSE-MEDIATED DECAY%GOBP%GO:0000184		110	0.49411994	1.6102153	0.001216545	0.043456428	1.0	5200	tags=65%, list=37%, signal=102%	
REGULATION OF STEROID BIOSYNTHETIC PROCESS%GOBP%GO:0050810	REGULATION OF STEROID BIOSYNTHETIC PROCESS%GOBP%GO:0050810		37	0.58107114	1.608673	0.009803922	0.044150863	1.0	2730	tags=38%, list=20%, signal=47%	
HIF-2-ALPHA TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%HIF-2-ALPHA TRANSCRIPTION FACTOR NETWORK	HIF-2-ALPHA TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%HIF-2-ALPHA TRANSCRIPTION FACTOR NETWORK		29	0.60656327	1.6084957	0.016442452	0.044176027	1.0	3149	tags=41%, list=23%, signal=53%	
RHYTHMIC PROCESS%GOBP%GO:0048511	RHYTHMIC PROCESS%GOBP%GO:0048511		94	0.50750387	1.6083626	0.004854369	0.044177517	1.0	2385	tags=24%, list=17%, signal=29%	
STEROL TRANSPORT%GOBP%GO:0015918	STEROL TRANSPORT%GOBP%GO:0015918		40	0.57230926	1.6083448	0.0057471264	0.044129558	1.0	2747	tags=43%, list=20%, signal=53%	
CELLULAR RESPONSE TO TRANSFORMING GROWTH FACTOR BETA STIMULUS%GOBP%GO:0071560	CELLULAR RESPONSE TO TRANSFORMING GROWTH FACTOR BETA STIMULUS%GOBP%GO:0071560		97	0.5051644	1.6078292	0.0012330456	0.044312973	1.0	1732	tags=32%, list=12%, signal=36%	
CYCLIC-NUCLEOTIDE-MEDIATED SIGNALING%GOBP%GO:0019935	CYCLIC-NUCLEOTIDE-MEDIATED SIGNALING%GOBP%GO:0019935		83	0.518657	1.6077262	0.006329114	0.044312943	1.0	1561	tags=33%, list=11%, signal=36%	
PLATELET ACTIVATION%GOBP%GO:0030168	PLATELET ACTIVATION%GOBP%GO:0030168		85	0.51431614	1.6076956	0.002484472	0.044266295	1.0	2502	tags=35%, list=18%, signal=43%	
TRANSCRIPTIONAL REGULATION BY RUNX3%REACTOME DATABASE ID RELEASE 75%8878159	TRANSCRIPTIONAL REGULATION BY RUNX3%REACTOME DATABASE ID RELEASE 75%8878159		89	0.512221	1.6066948	0.0	0.04469514	1.0	2198	tags=21%, list=16%, signal=25%	
REGULATION OF CARDIAC MUSCLE CELL DIFFERENTIATION%GOBP%GO:2000725	REGULATION OF CARDIAC MUSCLE CELL DIFFERENTIATION%GOBP%GO:2000725		17	0.676263	1.6061187	0.01540832	0.044919852	1.0	783	tags=29%, list=6%, signal=31%	
SIGNALING EVENTS MEDIATED BY PRL%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY PRL	SIGNALING EVENTS MEDIATED BY PRL%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY PRL		23	0.6310101	1.6058778	0.025993884	0.044983868	1.0	3687	tags=52%, list=26%, signal=71%	
POSITIVE REGULATION OF FAT CELL DIFFERENTIATION%GOBP%GO:0045600	POSITIVE REGULATION OF FAT CELL DIFFERENTIATION%GOBP%GO:0045600		43	0.574018	1.6058362	0.008174387	0.044946905	1.0	2367	tags=42%, list=17%, signal=50%	
RESPONSE TO UNFOLDED PROTEIN%GOBP%GO:0006986	RESPONSE TO UNFOLDED PROTEIN%GOBP%GO:0006986		127	0.48719513	1.605248	0.0	0.045191053	1.0	3701	tags=50%, list=27%, signal=68%	
TRANSCRIPTIONAL REGULATION OF PLURIPOTENT STEM CELLS%REACTOME%R-HSA-452723.2	TRANSCRIPTIONAL REGULATION OF PLURIPOTENT STEM CELLS%REACTOME%R-HSA-452723.2		15	0.6944078	1.6052111	0.0117252935	0.04514625	1.0	2928	tags=53%, list=21%, signal=67%	
NEGATIVE REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:2001237	NEGATIVE REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:2001237		62	0.539379	1.6051686	0.0078023407	0.04511045	1.0	2489	tags=35%, list=18%, signal=43%	
TRAIL SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%TRAIL SIGNALING PATHWAY	TRAIL SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%TRAIL SIGNALING PATHWAY		19	0.6681965	1.603837	0.009146341	0.045715526	1.0	2234	tags=37%, list=16%, signal=44%	
FLK2 FLT3%IOB%FLK2 FLT3	FLK2 FLT3%IOB%FLK2 FLT3		15	0.6987926	1.6033343	0.021472393	0.045914087	1.0	2258	tags=40%, list=16%, signal=48%	
REGULATION OF CHEMOTAXIS%GOBP%GO:0050920	REGULATION OF CHEMOTAXIS%GOBP%GO:0050920		130	0.48957002	1.6030129	0.0023282887	0.046017203	1.0	1651	tags=23%, list=12%, signal=26%	
PHENOL-CONTAINING COMPOUND METABOLIC PROCESS%GOBP%GO:0018958	PHENOL-CONTAINING COMPOUND METABOLIC PROCESS%GOBP%GO:0018958		35	0.5881494	1.6025974	0.020833334	0.046206098	1.0	898	tags=29%, list=6%, signal=30%	
REGULATION OF MUSCLE HYPERTROPHY%GOBP%GO:0014743	REGULATION OF MUSCLE HYPERTROPHY%GOBP%GO:0014743		26	0.62045026	1.60225	0.007342144	0.046316262	1.0	2877	tags=54%, list=21%, signal=68%	
NEGATIVE REGULATION OF TRANSMEMBRANE RECEPTOR PROTEIN SERINE/THREONINE KINASE SIGNALING PATHWAY%GOBP%GO:0090101	NEGATIVE REGULATION OF TRANSMEMBRANE RECEPTOR PROTEIN SERINE/THREONINE KINASE SIGNALING PATHWAY%GOBP%GO:0090101		103	0.49672547	1.602164	0.0011848342	0.046303727	1.0	1988	tags=31%, list=14%, signal=36%	
NEGATIVE REGULATION OF HEMOPOIESIS%GOBP%GO:1903707	NEGATIVE REGULATION OF HEMOPOIESIS%GOBP%GO:1903707		69	0.52544236	1.6020747	0.0050314465	0.04629499	1.0	1783	tags=32%, list=13%, signal=36%	
CELLULAR RESPONSE TO ABIOTIC STIMULUS%GOBP%GO:0071214	CELLULAR RESPONSE TO ABIOTIC STIMULUS%GOBP%GO:0071214		179	0.47294775	1.6015669	0.0	0.046468306	1.0	2818	tags=30%, list=20%, signal=37%	
ENDOCARDIAL CUSHION FORMATION%GOBP%GO:0003272	ENDOCARDIAL CUSHION FORMATION%GOBP%GO:0003272		17	0.6709817	1.601028	0.027777778	0.046700727	1.0	2553	tags=65%, list=18%, signal=79%	
NONSENSE MEDIATED DECAY (NMD) ENHANCED BY THE EXON JUNCTION COMPLEX (EJC)%REACTOME%R-HSA-975957.1	NONSENSE MEDIATED DECAY (NMD) ENHANCED BY THE EXON JUNCTION COMPLEX (EJC)%REACTOME%R-HSA-975957.1		110	0.4974562	1.5994684	0.0011876485	0.047433376	1.0	5200	tags=65%, list=37%, signal=102%	
PID_SHP2_PATHWAY%MSIGDB_C2%PID_SHP2_PATHWAY	PID_SHP2_PATHWAY%MSIGDB_C2%PID_SHP2_PATHWAY		40	0.56663835	1.59945	0.019886363	0.047385126	1.0	2468	tags=43%, list=18%, signal=52%	
BIOCARTA_ERK_PATHWAY%MSIGDB_C2%BIOCARTA_ERK_PATHWAY	BIOCARTA_ERK_PATHWAY%MSIGDB_C2%BIOCARTA_ERK_PATHWAY		23	0.6417362	1.5989698	0.006024096	0.047595743	1.0	1484	tags=30%, list=11%, signal=34%	
REGULATION OF MORPHOGENESIS OF A BRANCHING STRUCTURE%GOBP%GO:0060688	REGULATION OF MORPHOGENESIS OF A BRANCHING STRUCTURE%GOBP%GO:0060688		20	0.6472635	1.5986773	0.02153846	0.047718037	1.0	1536	tags=55%, list=11%, signal=62%	
T-CELL ANTIGEN RECEPTOR (TCR) PATHWAY DURING STAPHYLOCOCCUS AUREUS INFECTION%WIKIPATHWAYS_20210210%WP3863%HOMO SAPIENS	T-CELL ANTIGEN RECEPTOR (TCR) PATHWAY DURING STAPHYLOCOCCUS AUREUS INFECTION%WIKIPATHWAYS_20210210%WP3863%HOMO SAPIENS		30	0.600291	1.5985714	0.014204546	0.047711357	1.0	1540	tags=20%, list=11%, signal=22%	
CELLULAR RESPONSE TO ENVIRONMENTAL STIMULUS%GOBP%GO:0104004	CELLULAR RESPONSE TO ENVIRONMENTAL STIMULUS%GOBP%GO:0104004		179	0.47294775	1.598311	0.0	0.047784183	1.0	2818	tags=30%, list=20%, signal=37%	
NONSENSE-MEDIATED DECAY (NMD)%REACTOME%R-HSA-927802.2	NONSENSE-MEDIATED DECAY (NMD)%REACTOME%R-HSA-927802.2		110	0.4974562	1.5981263	0.0023337223	0.047812674	1.0	5200	tags=65%, list=37%, signal=102%	
AMINOGLYCAN BIOSYNTHETIC PROCESS%GOBP%GO:0006023	AMINOGLYCAN BIOSYNTHETIC PROCESS%GOBP%GO:0006023		88	0.50993276	1.59786	0.0061124694	0.047879275	1.0	3192	tags=48%, list=23%, signal=62%	
